leaf,total,density,timepoints,species,plantedyear,plantedtype
0.091,0.316227508,55.55555556,1,soybean,2016,monoculture
0.094,0.384002463,55.55555556,1,soybean,2016,monoculture
0.085,0.33991264,55.55555556,1,soybean,2016,monoculture
0.092,0.38641984,55.55555556,1,soybean,2016,monoculture
0.079,0.267521428,55.55555556,1,soybean,2016,monoculture
0.108,0.323363935,55.55555556,1,soybean,2016,monoculture
0.072,0.18572849,55.55555556,1,soybean,2016,monoculture
0.11,0.550172507,55.55555556,1,soybean,2016,monoculture
0.11,0.604455053,38.22222222,1,soybean,2016,monoculture
0.15,0.379763735,38.22222222,1,soybean,2016,monoculture
0.09,0.418484354,38.22222222,1,soybean,2016,monoculture
0.101,0.357065566,38.22222222,1,soybean,2016,monoculture
0.106,0.459982311,38.22222222,1,soybean,2016,monoculture
0.105,0.352583511,38.22222222,1,soybean,2016,monoculture
0.111,0.348495621,38.22222222,1,soybean,2016,monoculture
0.088,0.260171717,38.22222222,1,soybean,2016,monoculture
0.116,0.537313244,38.22222222,1,soybean,2016,monoculture
0.094,0.33991264,38.22222222,1,soybean,2016,monoculture
0.19,0.449112245,33.77777778,1,soybean,2016,monoculture
0.06,0.367330357,33.77777778,1,soybean,2016,monoculture
0.11,0.352164331,33.77777778,1,soybean,2016,monoculture
0.126,0.37169559,33.77777778,1,soybean,2016,monoculture
0.098,0.285408182,33.77777778,1,soybean,2016,monoculture
0.124,0.454935143,33.77777778,1,soybean,2016,monoculture
0.092,0.213202693,33.77777778,1,soybean,2016,monoculture
0.081,0.248541007,33.77777778,1,soybean,2016,monoculture
0.12,0.423392106,33.77777778,1,soybean,2016,monoculture
0.117,0.448002874,33.77777778,1,soybean,2016,monoculture
0.1,0.394189414,35.11111111,1,soybean,2016,monoculture
0.13,0.885026743,35.11111111,1,soybean,2016,monoculture
0.07,0.531954592,35.11111111,1,soybean,2016,monoculture
0.135,0.365932717,35.11111111,1,soybean,2016,monoculture
0.129,0.420906697,35.11111111,1,soybean,2016,monoculture
0.082,0.209926533,35.11111111,1,soybean,2016,monoculture
0.105,0.406578224,35.11111111,1,soybean,2016,monoculture
0.091,0.276191807,35.11111111,1,soybean,2016,monoculture
0.118,0.540340056,35.11111111,1,soybean,2016,monoculture
0.11,0.439501085,35.11111111,1,soybean,2016,monoculture
0.19,0.460517817,20,1,soybean,2016,monoculture
0.09,0.341685574,20,1,soybean,2016,monoculture
0.13,0.552313348,20,1,soybean,2016,monoculture
0.117,0.417117875,20,1,soybean,2016,monoculture
0.14,0.441850678,20,1,soybean,2016,monoculture
0.124,0.486222562,20,1,soybean,2016,monoculture
0.138,0.502068599,20,1,soybean,2016,monoculture
0.134,0.460156737,20,1,soybean,2016,monoculture
0.115,0.34820847,20,1,soybean,2016,monoculture
0.086,0.267123167,20,1,soybean,2016,monoculture
0.16,0.544361279,17.33333333,1,soybean,2016,monoculture
0.14,0.432227848,17.33333333,1,soybean,2016,monoculture
0.09,0.463303164,17.33333333,1,soybean,2016,monoculture
0.109,0.411380452,17.33333333,1,soybean,2016,monoculture
0.107,0.423475036,17.33333333,1,soybean,2016,monoculture
0.101,0.393689601,17.33333333,1,soybean,2016,monoculture
0.106,0.311193436,17.33333333,1,soybean,2016,monoculture
0.135,0.445834286,17.33333333,1,soybean,2016,monoculture
0.137,0.396696177,17.33333333,1,soybean,2016,monoculture
0.149,0.522743431,17.33333333,1,soybean,2016,monoculture
0.17,0.524482535,16,1,soybean,2016,monoculture
0.14,0.600322098,16,1,soybean,2016,monoculture
0.15,0.479726233,16,1,soybean,2016,monoculture
0.085,0.199105878,16,1,soybean,2016,monoculture
0.104,0.341986691,16,1,soybean,2016,monoculture
0.116,0.428258642,16,1,soybean,2016,monoculture
0.107,0.38641984,16,1,soybean,2016,monoculture
0.099,0.366033772,16,1,soybean,2016,monoculture
0.15,0.446283199,16,1,soybean,2016,monoculture
0.109,0.336410721,16,1,soybean,2016,monoculture
0.08,0.524518227,23.55555556,1,soybean,2016,monoculture
0.09,0.378089125,23.55555556,1,soybean,2016,monoculture
0.1,0.273742649,23.55555556,1,soybean,2016,monoculture
0.119,0.461058163,23.55555556,1,soybean,2016,monoculture
0.113,0.332951508,23.55555556,1,soybean,2016,monoculture
0.132,0.525971484,23.55555556,1,soybean,2016,monoculture
0.118,0.331802409,23.55555556,1,soybean,2016,monoculture
0.1,0.394776875,23.55555556,1,soybean,2016,monoculture
0.094,0.264021495,23.55555556,1,soybean,2016,monoculture
0.136,0.603114025,23.55555556,1,soybean,2016,monoculture
0.09,0.544361279,11.55555556,1,soybean,2016,monoculture
0.16,0.505987836,11.55555556,1,soybean,2016,monoculture
0.17,0.43088322,11.55555556,1,soybean,2016,monoculture
0.105,0.285333943,11.55555556,1,soybean,2016,monoculture
0.093,0.30013982,11.55555556,1,soybean,2016,monoculture
0.116,0.452513358,11.55555556,1,soybean,2016,monoculture
0.125,0.439204872,11.55555556,1,soybean,2016,monoculture
0.132,0.489657442,11.55555556,1,soybean,2016,monoculture
0.109,0.36138592,11.55555556,1,soybean,2016,monoculture
0.1,0.435921202,11.55555556,1,soybean,2016,monoculture
0.14,0.479726233,14.66666667,1,soybean,2016,monoculture
0.14,0.472848526,14.66666667,1,soybean,2016,monoculture
0.19,0.373080504,14.66666667,1,soybean,2016,monoculture
0.136,0.540924412,14.66666667,1,soybean,2016,monoculture
0.084,0.19396684,14.66666667,1,soybean,2016,monoculture
0.11,0.466055984,14.66666667,1,soybean,2016,monoculture
0.09,0.239470069,14.66666667,1,soybean,2016,monoculture
0.097,0.329403654,14.66666667,1,soybean,2016,monoculture
0.119,0.334052934,14.66666667,1,soybean,2016,monoculture
0.121,0.503270211,14.66666667,1,soybean,2016,monoculture
0.18,0.493630621,24.88888889,1,soybean,2016,monoculture
0.14,0.488179232,24.88888889,1,soybean,2016,monoculture
0.17,0.381774782,24.88888889,1,soybean,2016,monoculture
0.11,0.263720653,24.88888889,1,soybean,2016,monoculture
0.099,0.280035378,24.88888889,1,soybean,2016,monoculture
0.122,0.389199725,24.88888889,1,soybean,2016,monoculture
0.112,0.369558783,24.88888889,1,soybean,2016,monoculture
0.126,0.507733644,24.88888889,1,soybean,2016,monoculture
0.133,0.545922171,24.88888889,1,soybean,2016,monoculture
0.114,0.477164722,24.88888889,1,soybean,2016,monoculture
0.14,0.527811581,8.888888889,1,soybean,2016,monoculture
0.21,0.522995697,8.888888889,1,soybean,2016,monoculture
0.08,0.518547844,8.888888889,1,soybean,2016,monoculture
0.08,0.242632076,8.888888889,1,soybean,2016,monoculture
0.103,0.353609208,8.888888889,1,soybean,2016,monoculture
0.087,0.312910815,8.888888889,1,soybean,2016,monoculture
0.098,0.441375943,8.888888889,1,soybean,2016,monoculture
0.123,0.402997844,8.888888889,1,soybean,2016,monoculture
0.089,0.266309387,8.888888889,1,soybean,2016,monoculture
0.09,0.192226185,8.888888889,1,soybean,2016,monoculture
0.11,0.261704676,16,1,soybean,2016,monoculture
0.11,0.343061922,16,1,soybean,2016,monoculture
0.15,0.276985351,16,1,soybean,2016,monoculture
0.126,0.419614582,16,1,soybean,2016,monoculture
0.13,0.529260617,16,1,soybean,2016,monoculture
0.119,0.509154871,16,1,soybean,2016,monoculture
0.117,0.534150989,16,1,soybean,2016,monoculture
0.107,0.358180524,16,1,soybean,2016,monoculture
0.127,0.534949498,16,1,soybean,2016,monoculture
0.114,0.434380918,16,1,soybean,2016,monoculture
0.14,0.427397067,19.11111111,1,soybean,2016,monoculture
0.23,0.375865416,19.11111111,1,soybean,2016,monoculture
0.15,0.401937386,19.11111111,1,soybean,2016,monoculture
0.083,0.369425698,19.11111111,1,soybean,2016,monoculture
0.126,0.52580488,19.11111111,1,soybean,2016,monoculture
0.122,0.381774782,19.11111111,1,soybean,2016,monoculture
0.128,0.660737659,19.11111111,1,soybean,2016,monoculture
0.128,0.519690921,19.11111111,1,soybean,2016,monoculture
0.125,0.517924567,19.11111111,1,soybean,2016,monoculture
0.122,0.496435335,19.11111111,1,soybean,2016,monoculture
0.2,0.548558977,19.11111111,1,soybean,2016,monoculture
0.14,0.478346719,19.11111111,1,soybean,2016,monoculture
0.1,0.403131674,19.11111111,1,soybean,2016,monoculture
0.087,0.295530329,19.11111111,1,soybean,2016,monoculture
0.107,0.384241817,19.11111111,1,soybean,2016,monoculture
0.122,0.471478944,19.11111111,1,soybean,2016,monoculture
0.111,0.433152987,19.11111111,1,soybean,2016,monoculture
0.115,0.490130564,19.11111111,1,soybean,2016,monoculture
0.115,0.346202204,19.11111111,1,soybean,2016,monoculture
0.102,0.34789227,19.11111111,1,soybean,2016,monoculture
0.1,0.392656207,21.77777778,1,soybean,2016,monoculture
0.08,0.318168163,21.77777778,1,soybean,2016,monoculture
0.09,0.351643103,21.77777778,1,soybean,2016,monoculture
0.113,0.402997844,21.77777778,1,soybean,2016,monoculture
0.107,0.296385945,21.77777778,1,soybean,2016,monoculture
0.108,0.366033772,21.77777778,1,soybean,2016,monoculture
0.111,0.35373112,21.77777778,1,soybean,2016,monoculture
0.118,0.519690921,21.77777778,1,soybean,2016,monoculture
0.122,0.470111348,21.77777778,1,soybean,2016,monoculture
0.108,0.312848741,21.77777778,1,soybean,2016,monoculture
0.16,0.540924412,7.111111111,1,soybean,2016,monoculture
0.15,0.37327771,7.111111111,1,soybean,2016,monoculture
0.12,0.450530121,7.111111111,1,soybean,2016,monoculture
0.11,0.460182622,7.111111111,1,soybean,2016,monoculture
0.105,0.399476558,7.111111111,1,soybean,2016,monoculture
0.097,0.336374967,7.111111111,1,soybean,2016,monoculture
0.095,0.271743396,7.111111111,1,soybean,2016,monoculture
0.139,0.517723947,7.111111111,1,soybean,2016,monoculture
0.106,0.308691329,7.111111111,1,soybean,2016,monoculture
0.13,0.359929001,7.111111111,1,soybean,2016,monoculture
0.13,0.335131393,6.222222222,1,soybean,2016,monoculture
0.13,0.507733644,6.222222222,1,soybean,2016,monoculture
0.14,0.397952538,6.222222222,1,soybean,2016,monoculture
0.1,0.417877278,6.222222222,1,soybean,2016,monoculture
0.097,0.379991792,6.222222222,1,soybean,2016,monoculture
0.128,0.642860216,6.222222222,1,soybean,2016,monoculture
0.136,0.642860216,6.222222222,1,soybean,2016,monoculture
0.108,0.28264841,6.222222222,1,soybean,2016,monoculture
0.117,0.53007092,6.222222222,1,soybean,2016,monoculture
0.135,0.457653016,6.222222222,1,soybean,2016,monoculture
0.15,0.82258859,5.777777778,1,soybean,2016,monoculture
0.15,0.417117875,5.777777778,1,soybean,2016,monoculture
0.13,0.45789237,5.777777778,1,soybean,2016,monoculture
0.107,0.369425698,5.777777778,1,soybean,2016,monoculture
0.108,0.372833142,5.777777778,1,soybean,2016,monoculture
0.106,0.394773398,5.777777778,1,soybean,2016,monoculture
0.11,0.387957269,5.777777778,1,soybean,2016,monoculture
0.113,0.418553379,5.777777778,1,soybean,2016,monoculture
0.124,0.540924412,5.777777778,1,soybean,2016,monoculture
0.086,0.352583511,5.777777778,1,soybean,2016,monoculture
0.19,0.483876693,11.55555556,1,soybean,2016,monoculture
0.15,0.525618474,11.55555556,1,soybean,2016,monoculture
0.15,0.443952227,11.55555556,1,soybean,2016,monoculture
0.129,0.378415891,11.55555556,1,soybean,2016,monoculture
0.112,0.299802949,11.55555556,1,soybean,2016,monoculture
0.115,0.421224015,11.55555556,1,soybean,2016,monoculture
0.091,0.376551449,11.55555556,1,soybean,2016,monoculture
0.116,0.536535591,11.55555556,1,soybean,2016,monoculture
0.102,0.444266938,11.55555556,1,soybean,2016,monoculture
0.123,0.475877697,11.55555556,1,soybean,2016,monoculture
0.12,0.256358315,14.22222222,1,soybean,2016,monoculture
0.23,0.289930739,14.22222222,1,soybean,2016,monoculture
0.23,0.510093666,14.22222222,1,soybean,2016,monoculture
0.108,0.392437461,14.22222222,1,soybean,2016,monoculture
0.105,0.340549759,14.22222222,1,soybean,2016,monoculture
0.122,0.448002874,14.22222222,1,soybean,2016,monoculture
0.104,0.271553577,14.22222222,1,soybean,2016,monoculture
0.121,0.453008454,14.22222222,1,soybean,2016,monoculture
0.114,0.327618678,14.22222222,1,soybean,2016,monoculture
0.126,0.456544638,14.22222222,1,soybean,2016,monoculture
0.1,0.430878192,5.333333333,1,soybean,2016,monoculture
0.1,0.422200798,5.333333333,1,soybean,2016,monoculture
0.124,0.580979231,5.333333333,1,soybean,2016,monoculture
0.093,0.293661182,5.333333333,1,soybean,2016,monoculture
0.068,0.182364001,5.333333333,1,soybean,2016,monoculture
0.12,0.544901502,5.333333333,1,soybean,2016,monoculture
0.11,0.440546645,5.333333333,1,soybean,2016,monoculture
0.121,0.401307468,5.333333333,1,soybean,2016,monoculture
0.132,0.535076624,5.333333333,1,soybean,2016,monoculture
0.107,0.390447147,5.333333333,1,soybean,2016,monoculture
0.17,0.352790091,9.333333333,1,soybean,2016,monoculture
0.17,0.437884948,9.333333333,1,soybean,2016,monoculture
0.1,0.291899794,9.333333333,1,soybean,2016,monoculture
0.084,0.259579539,9.333333333,1,soybean,2016,monoculture
0.126,0.451173571,9.333333333,1,soybean,2016,monoculture
0.115,0.407767919,9.333333333,1,soybean,2016,monoculture
0.093,0.357909885,9.333333333,1,soybean,2016,monoculture
0.078,0.237072307,9.333333333,1,soybean,2016,monoculture
0.108,0.346011577,9.333333333,1,soybean,2016,monoculture
0.101,0.334375714,9.333333333,1,soybean,2016,monoculture
0.13,0.441850678,12.44444444,1,soybean,2016,monoculture
0.15,0.400894433,12.44444444,1,soybean,2016,monoculture
0.113,0.400655824,12.44444444,1,soybean,2016,monoculture
0.103,0.364906772,12.44444444,1,soybean,2016,monoculture
0.112,0.658174162,12.44444444,1,soybean,2016,monoculture
0.102,0.339385019,12.44444444,1,soybean,2016,monoculture
0.081,0.22645283,12.44444444,1,soybean,2016,monoculture
0.104,0.392437461,12.44444444,1,soybean,2016,monoculture
0.131,0.405586047,12.44444444,1,soybean,2016,monoculture
0.114,0.414465985,12.44444444,1,soybean,2016,monoculture
0.22,0.443463091,11.11111111,1,soybean,2016,monoculture
0.15,0.455910002,11.11111111,1,soybean,2016,monoculture
0.17,0.456544638,11.11111111,1,soybean,2016,monoculture
0.112,0.407615094,11.11111111,1,soybean,2016,monoculture
0.093,0.262879845,11.11111111,1,soybean,2016,monoculture
0.12,0.359929001,11.11111111,1,soybean,2016,monoculture
0.14,0.356675498,11.11111111,1,soybean,2016,monoculture
0.145,0.527338956,11.11111111,1,soybean,2016,monoculture
0.129,0.519690921,11.11111111,1,soybean,2016,monoculture
0.111,0.380544243,11.11111111,1,soybean,2016,monoculture
0.122,0.361535827,9.777777778,1,soybean,2016,monoculture
0.1,0.283183729,9.777777778,1,soybean,2016,monoculture
0.122,0.2496672,9.777777778,1,soybean,2016,monoculture
0.122,0.472848526,9.777777778,1,soybean,2016,monoculture
0.081,0.319912922,9.777777778,1,soybean,2016,monoculture
0.122,0.38314933,9.777777778,1,soybean,2016,monoculture
0.17,0.293914937,10.22222222,1,soybean,2016,monoculture
0.22,0.460517817,10.22222222,1,soybean,2016,monoculture
0.11,0.283337546,10.22222222,1,soybean,2016,monoculture
0.097,0.282345989,10.22222222,1,soybean,2016,monoculture
0.101,0.283337546,10.22222222,1,soybean,2016,monoculture
0.11,0.319735138,10.22222222,1,soybean,2016,monoculture
0.09,0.206952919,10.22222222,1,soybean,2016,monoculture
0.103,0.248851807,10.22222222,1,soybean,2016,monoculture
0.136,0.539615414,10.22222222,1,soybean,2016,monoculture
0.137,0.551234516,10.22222222,1,soybean,2016,monoculture
0.122,0.453008454,9.333333333,1,soybean,2016,monoculture
0.11,0.479726233,9.333333333,1,soybean,2016,monoculture
0.2,0.451173571,9.333333333,1,soybean,2016,monoculture
0.116,0.38314933,9.333333333,1,soybean,2016,monoculture
0.127,0.390444168,9.333333333,1,soybean,2016,monoculture
0.127,0.390444168,9.333333333,1,soybean,2016,monoculture
0.109,0.324468837,9.333333333,1,soybean,2016,monoculture
0.133,0.477164722,9.333333333,1,soybean,2016,monoculture
0.094,0.340831944,9.333333333,1,soybean,2016,monoculture
0.07,0.185993046,9.333333333,1,soybean,2016,monoculture
0.16,0.324425014,7.111111111,1,soybean,2016,monoculture
0.11,0.349877556,7.111111111,1,soybean,2016,monoculture
0.13,0.509154871,7.111111111,1,soybean,2016,monoculture
0.1,0.478453485,7.111111111,1,soybean,2016,monoculture
0.12,0.386619344,7.111111111,1,soybean,2016,monoculture
0.09,0.21435055,7.111111111,1,soybean,2016,monoculture
0.08,0.454264194,7.111111111,1,soybean,2016,monoculture
0.15,0.871927878,7.111111111,1,soybean,2016,monoculture
0.12,0.379315691,7.111111111,1,soybean,2016,monoculture
0.138,0.66762927,7.111111111,1,soybean,2016,monoculture
0.114,0.363016272,5.777777778,1,soybean,2016,monoculture
0.132,0.399210885,5.777777778,1,soybean,2016,monoculture
0.114,0.271743396,5.777777778,1,soybean,2016,monoculture
0.08,0.176343028,5.777777778,1,soybean,2016,monoculture
0.102,0.343419278,5.777777778,1,soybean,2016,monoculture
0.109,0.362546999,5.777777778,1,soybean,2016,monoculture
0.126,0.528714373,5.777777778,1,soybean,2016,monoculture
0.098,0.242860754,5.777777778,1,soybean,2016,monoculture
0.126,0.528714373,5.777777778,1,soybean,2016,monoculture
0.094,0.289108736,5.777777778,1,soybean,2016,monoculture
0.108,0.36812539,6.666666667,1,soybean,2016,monoculture
0.111,0.346011577,6.666666667,1,soybean,2016,monoculture
0.111,0.284330841,6.666666667,1,soybean,2016,monoculture
0.11,0.286331086,6.666666667,1,soybean,2016,monoculture
0.126,0.336313328,6.666666667,1,soybean,2016,monoculture
0.11,0.254682153,6.666666667,1,soybean,2016,monoculture
0.096,0.189033141,6.666666667,1,soybean,2016,monoculture
0.103,0.242010848,6.666666667,1,soybean,2016,monoculture
0.101,0.247451188,6.666666667,1,soybean,2016,monoculture
0.121,0.299438828,6.666666667,1,soybean,2016,monoculture
0.099,0.254045096,6.222222222,1,soybean,2016,monoculture
0.119,0.328686709,6.222222222,1,soybean,2016,monoculture
0.119,0.375641953,6.222222222,1,soybean,2016,monoculture
0.125,0.39338867,6.222222222,1,soybean,2016,monoculture
