leaf,total,density,timepoints,species,plantedyear,plantedtype
0.106,0.343173325,1657,4,flax,2011,mixture
0.05,0.288046644,1657,4,flax,2011,mixture
0.032,0.18186332,1657,4,flax,2011,mixture
0.023,0.048334525,1657,4,flax,2011,mixture
0.081,0.409208628,1657,4,flax,2011,mixture
0.037,0.2190687,1657,4,flax,2011,mixture
0.135,0.575577018,1657,4,flax,2011,mixture
0.098,0.393440051,1657,4,flax,2011,mixture
0.172,0.888689905,1657,4,flax,2011,mixture
0.03,0.065263465,1657,4,flax,2011,mixture
0.331,1.120815983,121,4,wheat,2011,mixture
0.022,0.18154608,121,4,wheat,2011,mixture
0.12,0.353587223,121,4,wheat,2011,mixture
0.103,0.697880804,121,4,wheat,2011,mixture
0.037,0.371910002,121,4,wheat,2011,mixture
0.15,0.402597246,1399,4,flax,2011,mixture
0.05,0.252611411,1399,4,flax,2011,mixture
0.041,0.205594916,1399,4,flax,2011,mixture
0.037,0.202929961,1399,4,flax,2011,mixture
0.047,0.327912173,1399,4,flax,2011,mixture
0.068,0.418090219,1399,4,flax,2011,mixture
0.035,0.138486321,1399,4,flax,2011,mixture
0.044,0.266175935,1399,4,flax,2011,mixture
0.025,0.116765813,1399,4,flax,2011,mixture
0.015,0.025257367,1399,4,flax,2011,mixture
0.056,0.407438225,371,4,wheat,2011,mixture
0.212,0.66860561,371,4,wheat,2011,mixture
0.164,0.517412262,371,4,wheat,2011,mixture
0.029,0.352560564,371,4,wheat,2011,mixture
0.021,0.278519545,371,4,wheat,2011,mixture
0.04,0.161013754,786,4,flax,2011,mixture
0.106,0.346962107,786,4,flax,2011,mixture
0.133,0.210931416,786,4,flax,2011,mixture
0.112,0.153357736,786,4,flax,2011,mixture
0.046,0.102098433,786,4,flax,2011,mixture
0.193,0.449630485,786,4,flax,2011,mixture
0.078,0.177508208,786,4,flax,2011,mixture
0.044,0.144255041,786,4,flax,2011,mixture
0.037,0.078221815,786,4,flax,2011,mixture
0.155,0.342314368,786,4,flax,2011,mixture
0.021,0.197280813,678,4,wheat,2011,mixture
0.108,0.583028626,678,4,wheat,2011,mixture
0.035,0.235848465,678,4,wheat,2011,mixture
0.126,0.534038051,678,4,wheat,2011,mixture
0.044,0.417259952,678,4,wheat,2011,mixture
0.079,0.093639241,678,4,wheat,2011,mixture
0.01,0.263928177,678,4,wheat,2011,mixture
0.032,0.117519874,678,4,wheat,2011,mixture
0.145,0.237800925,678,4,wheat,2011,mixture
0.017,0.054873657,678,4,wheat,2011,mixture
0.1,0.983598281,49,5,wheat,2011,mixture
0.074,0.685891994,49,5,wheat,2011,mixture
0.034,0.361826425,49,5,wheat,2011,mixture
0.132,0.902836109,49,5,wheat,2011,mixture
0.062,0.526495004,49,5,wheat,2011,mixture
0.15,0.833541758,49,5,wheat,2011,mixture
0.156,0.836584976,49,5,wheat,2011,mixture
0.123,0.93201877,49,5,wheat,2011,mixture
0.264,0.523199226,49,5,wheat,2011,mixture
0.389,0.389390454,49,5,wheat,2011,mixture
0.123,1.084027492,54,5,wheat,2011,mixture
0.169,1.438285162,54,5,wheat,2011,mixture
0.214,1.083962827,54,5,wheat,2011,mixture
0.121,0.897788556,54,5,wheat,2011,mixture
0.153,1.313066948,54,5,wheat,2011,mixture
0.096,1.352927173,54,5,wheat,2011,mixture
0.137,0.680674652,54,5,wheat,2011,mixture
0.256,0.632129621,54,5,wheat,2011,mixture
0.378,0.515037971,54,5,wheat,2011,mixture
0.1,0.598040025,54,5,wheat,2011,mixture
0.121,2.691481205,237,5,flax,2011,mixture
0.055,1.032047679,237,5,flax,2011,mixture
0.035,1.068124976,237,5,flax,2011,mixture
0.128,1.371034245,237,5,flax,2011,mixture
0.096,0.867486921,237,5,flax,2011,mixture
0.099,0.924886075,109,5,wheat,2011,mixture
0.111,0.685822648,109,5,wheat,2011,mixture
0.192,1.171098866,109,5,wheat,2011,mixture
0.067,0.691589575,109,5,wheat,2011,mixture
0.033,0.246379299,109,5,wheat,2011,mixture
0.027,1.194119378,435,5,flax,2011,mixture
0.107,1.393426937,435,5,flax,2011,mixture
0.055,1.312336189,435,5,flax,2011,mixture
0.085,0.844886444,435,5,flax,2011,mixture
0.126,0.85252822,435,5,flax,2011,mixture
0.193,1.241759954,59,5,wheat,2011,mixture
0.048,0.620464747,59,5,wheat,2011,mixture
0.198,0.918930726,59,5,wheat,2011,mixture
0.134,0.511204982,59,5,wheat,2011,mixture
0.097,0.585726339,59,5,wheat,2011,mixture
0.05,0.942855911,573,5,flax,2011,mixture
0.028,1.423330764,573,5,flax,2011,mixture
0.026,0.977229386,573,5,flax,2011,mixture
0.017,0.749983386,573,5,flax,2011,mixture
0.063,0.629824963,573,5,flax,2011,mixture
0.143,1.028009058,124,5,wheat,2011,mixture
0.083,0.867265932,124,5,wheat,2011,mixture
0.13,0.729311479,124,5,wheat,2011,mixture
0.152,0.62663427,124,5,wheat,2011,mixture
0.064,0.43363266,124,5,wheat,2011,mixture
0.026,1.050885194,529,5,flax,2011,mixture
0.064,0.569162949,529,5,flax,2011,mixture
0.005,0.471388043,529,5,flax,2011,mixture
0.006,0.717078722,529,5,flax,2011,mixture
0.018,0.956591272,529,5,flax,2011,mixture
0.034,0.488061421,529,5,flax,2011,mixture
0.002,0.379411462,529,5,flax,2011,mixture
0.008,0.300178007,529,5,flax,2011,mixture
0.004,0.447202032,529,5,flax,2011,mixture
0.006,0.320238085,529,5,flax,2011,mixture
0.15,1.196157681,165,5,wheat,2011,mixture
0.078,0.832578444,165,5,wheat,2011,mixture
0.212,1.155519171,165,5,wheat,2011,mixture
0.098,0.602178365,165,5,wheat,2011,mixture
0.163,1.046527813,165,5,wheat,2011,mixture
0.217,0.434896494,165,5,wheat,2011,mixture
0.13,0.323138817,165,5,wheat,2011,mixture
0.067,0.801741527,165,5,wheat,2011,mixture
0.1,0.736596964,165,5,wheat,2011,mixture
0.185,0.276627496,165,5,wheat,2011,mixture
0.037,0.746518422,1267,5,flax,2011,mixture
0.008,0.467819251,1267,5,flax,2011,mixture
0.059,0.300178007,1267,5,flax,2011,mixture
0.008,0.421867123,1267,5,flax,2011,mixture
0.019,0.295518655,1267,5,flax,2011,mixture
0.067,0.378448644,1267,5,flax,2011,mixture
0.006,0.372725801,1267,5,flax,2011,mixture
0.076,0.368475533,1267,5,flax,2011,mixture
0.082,0.305946041,1267,5,flax,2011,mixture
0.009,0.527935348,1267,5,flax,2011,mixture
0.027,0.520203172,1052,5,wheat,2011,mixture
0.042,0.480304331,1052,5,wheat,2011,mixture
0.072,0.523630483,1052,5,wheat,2011,mixture
0.067,0.825512972,1052,5,wheat,2011,mixture
0.039,0.423866653,1052,5,wheat,2011,mixture
0.052,0.758008706,1052,5,wheat,2011,mixture
0.019,0.58463569,1052,5,wheat,2011,mixture
0.064,0.242948133,1052,5,wheat,2011,mixture
0.037,0.289933615,1052,5,wheat,2011,mixture
0.024,0.480593683,1052,5,wheat,2011,mixture
0.005,0.307816968,1289,5,flax,2011,mixture
0.032,0.398010366,1289,5,flax,2011,mixture
0.021,0.419191662,1289,5,flax,2011,mixture
0.034,0.287445249,1289,5,flax,2011,mixture
0.025,0.152315263,1289,5,flax,2011,mixture
0.019,0.37217864,1289,5,flax,2011,mixture
0.008,0.287214619,1289,5,flax,2011,mixture
0.006,0.431418185,1289,5,flax,2011,mixture
0.011,0.264077376,1289,5,flax,2011,mixture
0.01,0.181032604,1289,5,flax,2011,mixture
0.067,0.421010112,203,5,wheat,2011,mixture
0.062,0.471467516,203,5,wheat,2011,mixture
0.056,0.560593138,203,5,wheat,2011,mixture
0.055,0.235661137,203,5,wheat,2011,mixture
0.037,0.257076564,203,5,wheat,2011,mixture
0.094,0.16794305,203,5,wheat,2011,mixture
0.027,0.451395966,203,5,wheat,2011,mixture
0.034,0.20653727,203,5,wheat,2011,mixture
0.013,0.16387986,203,5,wheat,2011,mixture
0.067,0.183947569,203,5,wheat,2011,mixture
0.214,0.974900722,49,5,wheat,2011,mixture
0.169,0.849932372,49,5,wheat,2011,mixture
0.201,0.981035624,49,5,wheat,2011,mixture
0.206,1.100163097,49,5,wheat,2011,mixture
0.315,0.939051139,49,5,wheat,2011,mixture
0.225,1.388358928,49,5,wheat,2011,mixture
0.136,0.935955402,49,5,wheat,2011,mixture
0.189,1.208565495,49,5,wheat,2011,mixture
0.097,1.111493933,49,5,wheat,2011,mixture
0.318,1.786647975,49,5,wheat,2011,mixture
0.145,1.012271841,93,5,wheat,2011,mixture
0.093,0.53467856,93,5,wheat,2011,mixture
0.114,0.806249083,93,5,wheat,2011,mixture
0.094,1.152230979,93,5,wheat,2011,mixture
0.136,0.953833815,93,5,wheat,2011,mixture
0.108,0.725982854,93,5,wheat,2011,mixture
0.145,0.741690627,93,5,wheat,2011,mixture
0.097,0.769970534,93,5,wheat,2011,mixture
0.216,0.718168802,93,5,wheat,2011,mixture
0.069,0.828426461,93,5,wheat,2011,mixture
0.048,2.703925809,431,5,flax,2011,mixture
0.05,1.280081025,431,5,flax,2011,mixture
0.095,1.923992859,431,5,flax,2011,mixture
0.083,0.749627634,431,5,flax,2011,mixture
0.119,0.678308856,431,5,flax,2011,mixture
0.061,0.814470229,119,5,wheat,2011,mixture
0.173,0.878781533,119,5,wheat,2011,mixture
0.155,0.751133731,119,5,wheat,2011,mixture
0.134,0.882402368,119,5,wheat,2011,mixture
0.125,0.717483189,119,5,wheat,2011,mixture
0.05,1.022316784,529,5,flax,2011,mixture
0.047,1.575818611,529,5,flax,2011,mixture
0.021,1.168272368,529,5,flax,2011,mixture
0.089,0.632870402,529,5,flax,2011,mixture
0.108,0.472449983,529,5,flax,2011,mixture
0.087,0.686001658,267,5,wheat,2011,mixture
0.154,1.285026242,267,5,wheat,2011,mixture
0.135,0.895358905,267,5,wheat,2011,mixture
0.163,0.851904807,267,5,wheat,2011,mixture
0.215,0.520841565,267,5,wheat,2011,mixture
0.082,1.058457803,534,5,flax,2011,mixture
0.093,0.963451537,534,5,flax,2011,mixture
0.074,1.192703229,534,5,flax,2011,mixture
0.083,0.357948189,534,5,flax,2011,mixture
0.062,0.33025392,534,5,flax,2011,mixture
0.043,0.479396994,202,5,wheat,2011,mixture
0.026,0.437514932,202,5,wheat,2011,mixture
0.067,0.6622564,202,5,wheat,2011,mixture
0.039,0.691955471,202,5,wheat,2011,mixture
0.012,0.553359031,202,5,wheat,2011,mixture
0.053,0.812956256,1006,5,flax,2011,mixture
0.038,0.973093355,1006,5,flax,2011,mixture
0.057,1.681467043,1006,5,flax,2011,mixture
0.064,0.758556892,1006,5,flax,2011,mixture
0.037,0.370523119,1006,5,flax,2011,mixture
0.025,0.335425522,1006,5,flax,2011,mixture
0.21,0.634773912,1006,5,flax,2011,mixture
0.038,0.341421799,1006,5,flax,2011,mixture
0.152,0.296356491,1006,5,flax,2011,mixture
0.073,0.310479434,1006,5,flax,2011,mixture
0.137,0.754490147,167,5,wheat,2011,mixture
0.131,0.672911056,167,5,wheat,2011,mixture
0.082,0.808097422,167,5,wheat,2011,mixture
0.069,0.532097472,167,5,wheat,2011,mixture
0.085,0.478705029,167,5,wheat,2011,mixture
0.137,0.395068668,167,5,wheat,2011,mixture
0.067,0.752774242,167,5,wheat,2011,mixture
0.164,0.48900601,167,5,wheat,2011,mixture
0.037,0.399303705,167,5,wheat,2011,mixture
0.039,0.490580198,167,5,wheat,2011,mixture
0.061,0.881676152,751,5,flax,2011,mixture
0.1,0.693037841,751,5,flax,2011,mixture
0.106,1.336137766,751,5,flax,2011,mixture
0.054,0.728909894,751,5,flax,2011,mixture
0.097,0.366099863,751,5,flax,2011,mixture
0.052,0.438916961,751,5,flax,2011,mixture
0.034,0.696923539,751,5,flax,2011,mixture
0.128,0.408960286,751,5,flax,2011,mixture
0.062,0.281262317,751,5,flax,2011,mixture
0.009,0.267620488,751,5,flax,2011,mixture
0.034,0.341416089,869,5,wheat,2011,mixture
0.034,0.274981265,869,5,wheat,2011,mixture
0.035,0.281581411,869,5,wheat,2011,mixture
0.026,0.178256888,869,5,wheat,2011,mixture
0.037,0.608920315,869,5,wheat,2011,mixture
0.025,0.306543504,869,5,wheat,2011,mixture
0.016,0.339265679,869,5,wheat,2011,mixture
0.039,0.368228946,869,5,wheat,2011,mixture
0.009,0.30396653,869,5,wheat,2011,mixture
0.031,0.625012134,869,5,wheat,2011,mixture
0.019,0.238619774,1653,5,flax,2011,mixture
0.021,0.368415541,1653,5,flax,2011,mixture
0.057,1.156934449,1653,5,flax,2011,mixture
0.059,0.32297257,1653,5,flax,2011,mixture
0.018,0.351724422,1653,5,flax,2011,mixture
0.034,0.449661329,1653,5,flax,2011,mixture
0.029,0.262798945,1653,5,flax,2011,mixture
0.027,0.367004159,1653,5,flax,2011,mixture
0.061,0.711413004,1653,5,flax,2011,mixture
0.009,0.516959727,1653,5,flax,2011,mixture
0.035,0.282916132,453,5,wheat,2011,mixture
0.035,0.837300176,453,5,wheat,2011,mixture
0.08,0.269933041,453,5,wheat,2011,mixture
0.038,0.228495768,453,5,wheat,2011,mixture
0.026,0.254491666,453,5,wheat,2011,mixture
0.052,0.396845327,453,5,wheat,2011,mixture
0.034,0.63927852,453,5,wheat,2011,mixture
0.019,0.365683567,453,5,wheat,2011,mixture
0.061,0.444605448,453,5,wheat,2011,mixture
0.025,0.307336856,453,5,wheat,2011,mixture
0.069,0.889440123,1,5,wheat,2011,mixture
0.226,1.349278743,1,5,wheat,2011,mixture
0.158,0.931210502,41,5,wheat,2011,mixture
0.063,0.567088684,41,5,wheat,2011,mixture
0.086,0.955487946,41,5,wheat,2011,mixture
0.189,0.718559261,41,5,wheat,2011,mixture
0.025,0.704979743,41,5,wheat,2011,mixture
0.034,0.744335332,41,5,wheat,2011,mixture
0.061,1.028930693,41,5,wheat,2011,mixture
0.135,0.825354983,41,5,wheat,2011,mixture
0.102,0.598461514,41,5,wheat,2011,mixture
0.207,0.502365909,41,5,wheat,2011,mixture
0.158,0.724337767,26,5,wheat,2011,mixture
0.045,0.888777694,26,5,wheat,2011,mixture
0.157,0.919819637,26,5,wheat,2011,mixture
0.541,0.445849324,26,5,wheat,2011,mixture
0.367,0.321659158,26,5,wheat,2011,mixture
0.037,0.956998259,251,5,flax,2011,mixture
0.048,1.049672226,251,5,flax,2011,mixture
0.151,1.854941539,251,5,flax,2011,mixture
0.257,0.8264979,251,5,flax,2011,mixture
0.136,0.703528819,251,5,flax,2011,mixture
0.131,0.713007531,93,5,wheat,2011,mixture
0.21,0.87228858,93,5,wheat,2011,mixture
0.075,0.780739101,93,5,wheat,2011,mixture
0.12,0.603260889,93,5,wheat,2011,mixture
0.098,0.562858231,93,5,wheat,2011,mixture
0.079,1.331654728,598,5,flax,2011,mixture
0.065,625.1268094,598,5,flax,2011,mixture
0.079,1.023661143,598,5,flax,2011,mixture
0.067,0.291013965,598,5,flax,2011,mixture
0.103,0.642853344,598,5,flax,2011,mixture
0.169,1.384246195,166,5,wheat,2011,mixture
0.114,0.900775878,166,5,wheat,2011,mixture
0.136,0.724256761,166,5,wheat,2011,mixture
0.164,0.458588607,166,5,wheat,2011,mixture
0.155,0.272435083,166,5,wheat,2011,mixture
0.023,0.833588494,731,5,flax,2011,mixture
0.048,1.060653023,731,5,flax,2011,mixture
0.122,2.054471295,731,5,flax,2011,mixture
0.213,0.533097791,731,5,flax,2011,mixture
0.167,0.377474969,731,5,flax,2011,mixture
0.12,0.917917264,326,5,wheat,2011,mixture
0.178,1.067650689,326,5,wheat,2011,mixture
0.04,0.703620667,326,5,wheat,2011,mixture
0.068,0.633956979,326,5,wheat,2011,mixture
0.109,0.524362761,326,5,wheat,2011,mixture
0.04,0.644059867,1629,5,flax,2011,mixture
0.084,0.765432925,1629,5,flax,2011,mixture
0.052,1.321247522,1629,5,flax,2011,mixture
0.067,0.436824874,1629,5,flax,2011,mixture
0.052,0.290341494,1629,5,flax,2011,mixture
0.037,0.464644446,1629,5,flax,2011,mixture
0.019,0.585020784,1629,5,flax,2011,mixture
0.067,0.468051224,1629,5,flax,2011,mixture
0.013,0.294160517,1629,5,flax,2011,mixture
0.052,0.183487093,1629,5,flax,2011,mixture
0.16,0.880772436,120,5,wheat,2011,mixture
0.071,0.856150156,120,5,wheat,2011,mixture
0.138,0.786331893,120,5,wheat,2011,mixture
0.123,0.231689923,120,5,wheat,2011,mixture
0.097,0.41958391,120,5,wheat,2011,mixture
0.023,1.007329451,1367,5,flax,2011,mixture
0.077,0.922577743,1367,5,flax,2011,mixture
0.01,0.63175185,1367,5,flax,2011,mixture
0.006,0.270144728,1367,5,flax,2011,mixture
0.005,0.438155585,1367,5,flax,2011,mixture
0.007,0.203494172,1367,5,flax,2011,mixture
0.056,0.311528752,1367,5,flax,2011,mixture
0.094,0.305942548,1367,5,flax,2011,mixture
0.037,0.460968527,1367,5,flax,2011,mixture
0.067,0.364534334,1367,5,flax,2011,mixture
0.053,0.608920315,392,5,wheat,2011,mixture
0.005,0.576075935,392,5,wheat,2011,mixture
0.052,0.863070933,392,5,wheat,2011,mixture
0.029,0.214496605,392,5,wheat,2011,mixture
0.061,0.207343255,392,5,wheat,2011,mixture
0.095,0.298080445,765,5,flax,2011,mixture
0.015,0.645730916,765,5,flax,2011,mixture
0.032,0.271632845,765,5,flax,2011,mixture
0.055,0.224226819,765,5,flax,2011,mixture
0.031,0.327459945,765,5,flax,2011,mixture
0.022,0.294635174,765,5,flax,2011,mixture
0.061,0.29547488,765,5,flax,2011,mixture
0.037,0.265731207,765,5,flax,2011,mixture
0.016,0.241969991,765,5,flax,2011,mixture
0.009,0.47095756,765,5,flax,2011,mixture
0.021,0.203600074,683,5,wheat,2011,mixture
0.058,0.573049346,683,5,wheat,2011,mixture
0.082,0.538890636,683,5,wheat,2011,mixture
0.216,0.412581865,683,5,wheat,2011,mixture
0.054,0.312436994,683,5,wheat,2011,mixture
0.037,0.169598229,683,5,wheat,2011,mixture
0.021,0.22189786,683,5,wheat,2011,mixture
0.094,0.293826925,683,5,wheat,2011,mixture
0.033,0.306543504,683,5,wheat,2011,mixture
0.022,0.253024729,683,5,wheat,2011,mixture
