leaf,total,density,timepoints,species,plantedyear,plantedtype
0.083,0.226,316.8888889,1,wheat,2011,monoculture
0.02,0.068,316.8888889,1,wheat,2011,monoculture
0.045,0.271,316.8888889,1,wheat,2011,monoculture
0.026,0.049,316.8888889,1,wheat,2011,monoculture
0.137,0.553,316.8888889,1,wheat,2011,monoculture
0.01,0.027,316.8888889,1,wheat,2011,monoculture
0.097,0.254,358.2222222,1,wheat,2011,monoculture
0.09,0.308,358.2222222,1,wheat,2011,monoculture
0.117,0.411,358.2222222,1,wheat,2011,monoculture
0.057,0.151,358.2222222,1,wheat,2011,monoculture
0.108,0.219,358.2222222,1,wheat,2011,monoculture
0.153,0.376,358.2222222,1,wheat,2011,monoculture
0.015,0.032,358.2222222,1,wheat,2011,monoculture
0.019,0.132,358.2222222,1,wheat,2011,monoculture
0.036,0.1,358.2222222,1,wheat,2011,monoculture
0.023,0.072,358.2222222,1,wheat,2011,monoculture
0.068,0.189,407.5555556,1,wheat,2011,monoculture
0.09,0.305,407.5555556,1,wheat,2011,monoculture
0.126,0.648,407.5555556,1,wheat,2011,monoculture
0.026,0.076,407.5555556,1,wheat,2011,monoculture
0.02,0.049,407.5555556,1,wheat,2011,monoculture
0.031,0.089,407.5555556,1,wheat,2011,monoculture
0.137,0.303,407.5555556,1,wheat,2011,monoculture
0.085,0.203,407.5555556,1,wheat,2011,monoculture
0.034,0.091,407.5555556,1,wheat,2011,monoculture
0.014,0.064,407.5555556,1,wheat,2011,monoculture
0.107,0.479,378.2222222,1,wheat,2011,monoculture
0.065,0.246,378.2222222,1,wheat,2011,monoculture
0.038,0.102,378.2222222,1,wheat,2011,monoculture
0.048,0.117,378.2222222,1,wheat,2011,monoculture
0.109,0.33,378.2222222,1,wheat,2011,monoculture
0.061,0.193,378.2222222,1,wheat,2011,monoculture
0.137,0.553,378.2222222,1,wheat,2011,monoculture
0.079,0.366,378.2222222,1,wheat,2011,monoculture
0.072,0.21,378.2222222,1,wheat,2011,monoculture
0.018,0.053,378.2222222,1,wheat,2011,monoculture
0.072,0.26,358.2222222,1,wheat,2011,monoculture
0.118,0.298,358.2222222,1,wheat,2011,monoculture
0.174,0.57,358.2222222,1,wheat,2011,monoculture
0.113,0.521,358.2222222,1,wheat,2011,monoculture
0.07,0.171,358.2222222,1,wheat,2011,monoculture
0.042,0.076,358.2222222,1,wheat,2011,monoculture
0.024,0.059,358.2222222,1,wheat,2011,monoculture
0.038,0.12,358.2222222,1,wheat,2011,monoculture
0.024,0.049,358.2222222,1,wheat,2011,monoculture
0.022,0.043,358.2222222,1,wheat,2011,monoculture
0.031,0.096,401.3333333,1,wheat,2011,monoculture
0.026,0.066,401.3333333,1,wheat,2011,monoculture
0.052,0.12,401.3333333,1,wheat,2011,monoculture
0.031,0.066,401.3333333,1,wheat,2011,monoculture
0.026,0.047,401.3333333,1,wheat,2011,monoculture
0.032,0.093,401.3333333,1,wheat,2011,monoculture
0.014,0.035,401.3333333,1,wheat,2011,monoculture
0.006,0.032,401.3333333,1,wheat,2011,monoculture
0.022,0.058,401.3333333,1,wheat,2011,monoculture
0.059,0.136,401.3333333,1,wheat,2011,monoculture
0.028,0.14,410.2222222,1,wheat,2011,monoculture
0.163,0.581,410.2222222,1,wheat,2011,monoculture
0.043,0.149,410.2222222,1,wheat,2011,monoculture
0.047,0.321,410.2222222,1,wheat,2011,monoculture
0.073,0.228,410.2222222,1,wheat,2011,monoculture
0.07,0.232,410.2222222,1,wheat,2011,monoculture
0.038,0.122,410.2222222,1,wheat,2011,monoculture
0.096,0.262,410.2222222,1,wheat,2011,monoculture
0.121,0.493,410.2222222,1,wheat,2011,monoculture
0.015,0.037,410.2222222,1,wheat,2011,monoculture
0.299,1.154795691,50.22222222,2,wheat,2011,monoculture
0.302,1.372677887,50.22222222,2,wheat,2011,monoculture
0.208,0.791809255,50.22222222,2,wheat,2011,monoculture
0.205,0.983725988,50.22222222,2,wheat,2011,monoculture
0.332,0.899619721,50.22222222,2,wheat,2011,monoculture
0.199,1.046475568,79.55555556,2,wheat,2011,monoculture
0.24,0.934501407,79.55555556,2,wheat,2011,monoculture
0.247,1.029355465,79.55555556,2,wheat,2011,monoculture
0.235,1.012297126,79.55555556,2,wheat,2011,monoculture
0.066,0.536382095,79.55555556,2,wheat,2011,monoculture
0.221,0.765438457,109.7777778,2,wheat,2011,monoculture
0.212,0.99068075,109.7777778,2,wheat,2011,monoculture
0.269,0.967009614,109.7777778,2,wheat,2011,monoculture
0.152,0.702522646,109.7777778,2,wheat,2011,monoculture
0.165,0.538219053,109.7777778,2,wheat,2011,monoculture
0.159,0.707682121,132.4444444,2,wheat,2011,monoculture
0.242,0.868983512,132.4444444,2,wheat,2011,monoculture
0.687,1.006807157,132.4444444,2,wheat,2011,monoculture
0.198,1.064956141,132.4444444,2,wheat,2011,monoculture
0.248,1.111458504,132.4444444,2,wheat,2011,monoculture
0.179,0.880961034,132.4444444,2,wheat,2011,monoculture
0.149,0.725395924,132.4444444,2,wheat,2011,monoculture
0.269,1.366075462,132.4444444,2,wheat,2011,monoculture
0.161,0.750650615,132.4444444,2,wheat,2011,monoculture
0.243,0.462458587,132.4444444,2,wheat,2011,monoculture
0.182,0.734287336,246.6666667,2,wheat,2011,monoculture
0.154,0.777318296,246.6666667,2,wheat,2011,monoculture
0.165,0.802397729,246.6666667,2,wheat,2011,monoculture
0.269,1.15808908,246.6666667,2,wheat,2011,monoculture
0.136,0.633203053,246.6666667,2,wheat,2011,monoculture
0.141,0.516960667,246.6666667,2,wheat,2011,monoculture
0.117,0.559974595,246.6666667,2,wheat,2011,monoculture
0.112,0.410936001,246.6666667,2,wheat,2011,monoculture
0.107,0.432493462,246.6666667,2,wheat,2011,monoculture
0.07,0.294464495,246.6666667,2,wheat,2011,monoculture
0.203,0.893736109,389.7777778,2,wheat,2011,monoculture
0.167,0.790159582,389.7777778,2,wheat,2011,monoculture
0.091,0.516205585,389.7777778,2,wheat,2011,monoculture
0.179,0.816153254,389.7777778,2,wheat,2011,monoculture
0.114,0.497364789,389.7777778,2,wheat,2011,monoculture
0.111,0.395934061,389.7777778,2,wheat,2011,monoculture
0.113,0.599077462,389.7777778,2,wheat,2011,monoculture
0.084,0.499798895,389.7777778,2,wheat,2011,monoculture
0.092,0.438550541,389.7777778,2,wheat,2011,monoculture
0.102,0.486277039,389.7777778,2,wheat,2011,monoculture
0.121,0.530164396,503.1111111,2,wheat,2011,monoculture
0.129,0.793410691,503.1111111,2,wheat,2011,monoculture
0.104,0.714716679,503.1111111,2,wheat,2011,monoculture
0.128,0.685822648,503.1111111,2,wheat,2011,monoculture
0.129,0.53675042,503.1111111,2,wheat,2011,monoculture
0.125,0.495807136,503.1111111,2,wheat,2011,monoculture
0.21,0.841986514,503.1111111,2,wheat,2011,monoculture
0.153,0.804480493,503.1111111,2,wheat,2011,monoculture
0.082,0.515892074,503.1111111,2,wheat,2011,monoculture
0.104,0.453927634,503.1111111,2,wheat,2011,monoculture
0.217,0.894281718,43.11111111,2,wheat,2011,monoculture
0.306,1.284288139,43.11111111,2,wheat,2011,monoculture
0.323,1.213596998,43.11111111,2,wheat,2011,monoculture
0.209,0.749512419,43.11111111,2,wheat,2011,monoculture
0.264,0.94758786,43.11111111,2,wheat,2011,monoculture
0.178,0.723031305,70.22222222,2,wheat,2011,monoculture
0.251,1.044938045,70.22222222,2,wheat,2011,monoculture
0.216,0.844042736,70.22222222,2,wheat,2011,monoculture
0.239,1.045623856,70.22222222,2,wheat,2011,monoculture
0.183,0.710252463,70.22222222,2,wheat,2011,monoculture
0.266,1.030737372,121.3333333,2,wheat,2011,monoculture
0.231,0.998701746,121.3333333,2,wheat,2011,monoculture
0.205,0.913739915,121.3333333,2,wheat,2011,monoculture
0.225,0.949451286,121.3333333,2,wheat,2011,monoculture
0.294,0.973619852,121.3333333,2,wheat,2011,monoculture
0.261,1.21023022,152,2,wheat,2011,monoculture
0.301,1.247934831,152,2,wheat,2011,monoculture
0.226,0.841976884,152,2,wheat,2011,monoculture
0.13,0.599261955,152,2,wheat,2011,monoculture
0.234,0.894522335,152,2,wheat,2011,monoculture
0.174,0.755136682,152,2,wheat,2011,monoculture
0.185,0.628134215,152,2,wheat,2011,monoculture
0.18,0.815905278,152,2,wheat,2011,monoculture
0.107,0.48977174,152,2,wheat,2011,monoculture
0.197,0.784033815,152,2,wheat,2011,monoculture
0.145,0.763874066,267.5555556,2,wheat,2011,monoculture
0.233,0.867926845,267.5555556,2,wheat,2011,monoculture
0.252,0.876427048,267.5555556,2,wheat,2011,monoculture
0.116,0.512393752,267.5555556,2,wheat,2011,monoculture
0.191,0.832100406,267.5555556,2,wheat,2011,monoculture
0.201,1.043030207,267.5555556,2,wheat,2011,monoculture
0.164,0.894847493,267.5555556,2,wheat,2011,monoculture
0.164,0.864758853,267.5555556,2,wheat,2011,monoculture
