leaf,total,density,timepoints,species,plantedyear,plantedtype
0.037,0.353229179,1682,5,flax,2011,mixture
0.052,0.499011727,1682,5,flax,2011,mixture
0.019,0.29406082,1682,5,flax,2011,mixture
0.056,0.548506762,1682,5,flax,2011,mixture
0.013,1.309239385,1682,5,flax,2011,mixture
0.027,1.199469116,1682,5,flax,2011,mixture
1.01,4.23659929,387,5,corn,2011,mixture
0.526,2.64942886,387,5,corn,2011,mixture
0.379,1.052773671,387,5,corn,2011,mixture
0.015,0.385005016,1651,5,flax,2011,mixture
0.007,0.240500786,1651,5,flax,2011,mixture
0.005,0.140433593,1651,5,flax,2011,mixture
0.026,0.217940951,1651,5,flax,2011,mixture
0.052,0.44839484,1651,5,flax,2011,mixture
0.127,0.144726568,1651,5,flax,2011,mixture
0.033,0.431418185,1651,5,flax,2011,mixture
0.009,0.680859049,1651,5,flax,2011,mixture
0.007,0.408965407,1651,5,flax,2011,mixture
0.017,0.430004633,1651,5,flax,2011,mixture
0.542,3.34528137,552,5,corn,2011,mixture
0.562,1.450437887,552,5,corn,2011,mixture
0.493,0.700398,552,5,corn,2011,mixture
0.003,0.168582312,2083,5,flax,2011,mixture
0.007,0.124130416,2083,5,flax,2011,mixture
0.009,0.232947756,2083,5,flax,2011,mixture
0.008,0.145131678,2083,5,flax,2011,mixture
0.007,0.307398649,2083,5,flax,2011,mixture
0.019,0.168339304,2083,5,flax,2011,mixture
0.007,0.360613082,2083,5,flax,2011,mixture
0.004,0.432397759,2083,5,flax,2011,mixture
0.006,0.105647438,2083,5,flax,2011,mixture
0.031,0.112115489,2083,5,flax,2011,mixture
5.333,10.08691188,62,5,corn,2011,mixture
2.673,5.883734915,62,5,corn,2011,mixture
3.056,2.748884928,62,5,corn,2011,mixture
0.009,1.206656801,428,5,flax,2011,mixture
0.054,0.755653935,428,5,flax,2011,mixture
0.019,0.529710415,428,5,flax,2011,mixture
0.067,0.516934434,428,5,flax,2011,mixture
0.052,0.776609388,428,5,flax,2011,mixture
0.037,0.55418455,428,5,flax,2011,mixture
0.016,0.695915287,428,5,flax,2011,mixture
0.022,1.035025639,428,5,flax,2011,mixture
0.046,0.858978051,428,5,flax,2011,mixture
0.007,0.753576133,428,5,flax,2011,mixture
1.597,9.368973693,167,5,corn,2011,mixture
2.153,2.577156628,167,5,corn,2011,mixture
1.227,2.94630208,167,5,corn,2011,mixture
0.044,0.437105884,839,5,flax,2011,mixture
0.037,0.475983366,839,5,flax,2011,mixture
0.004,0.269747788,839,5,flax,2011,mixture
0.034,0.340413781,839,5,flax,2011,mixture
0.029,0.300258458,839,5,flax,2011,mixture
0.047,0.742568291,839,5,flax,2011,mixture
0.062,0.562381563,839,5,flax,2011,mixture
0.109,0.298209429,839,5,flax,2011,mixture
0.006,0.812652022,839,5,flax,2011,mixture
0.004,0.76753048,839,5,flax,2011,mixture
1.154,5.705964966,186,5,corn,2011,mixture
1.256,1.175148276,186,5,corn,2011,mixture
0.569,2.377845974,186,5,corn,2011,mixture
0.015,0.734117261,1768,5,flax,2011,mixture
0.006,0.358962458,1768,5,flax,2011,mixture
0.005,0.197674224,1768,5,flax,2011,mixture
0.005,0.292804308,1768,5,flax,2011,mixture
0.034,0.364539481,1768,5,flax,2011,mixture
0.057,0.202859844,1768,5,flax,2011,mixture
0.013,0.162841354,1768,5,flax,2011,mixture
0.157,0.083811065,1768,5,flax,2011,mixture
0.062,0.173875713,1768,5,flax,2011,mixture
0.049,0.396467591,1768,5,flax,2011,mixture
0.81,4.148724478,392,5,corn,2011,mixture
0.562,1.450905428,392,5,corn,2011,mixture
1.634,1.481959029,392,5,corn,2011,mixture
0.005,0.181249361,1752,5,flax,2011,mixture
0.008,0.251303329,1752,5,flax,2011,mixture
0.011,0.406980305,1752,5,flax,2011,mixture
0.015,0.118888503,1752,5,flax,2011,mixture
0.034,0.151267781,1752,5,flax,2011,mixture
0.004,0.285418984,1752,5,flax,2011,mixture
0.019,0.642931705,1752,5,flax,2011,mixture
0.025,0.120704178,1752,5,flax,2011,mixture
0.059,0.092778213,1752,5,flax,2011,mixture
0.037,0.160664058,1752,5,flax,2011,mixture
0.388,2.218385459,538,5,corn,2011,mixture
0.551,0.691278577,538,5,corn,2011,mixture
0.637,0.484559894,538,5,corn,2011,mixture
0.004,0.334362295,2681,5,flax,2011,mixture
0.005,0.23046564,2681,5,flax,2011,mixture
0.011,0.498409498,2681,5,flax,2011,mixture
0.05,0.3300446,2681,5,flax,2011,mixture
0.019,0.078809887,2681,5,flax,2011,mixture
0.023,0.093311178,2681,5,flax,2011,mixture
0.017,0.126120622,2681,5,flax,2011,mixture
0.009,0.098532491,2681,5,flax,2011,mixture
0.006,0.067374171,2681,5,flax,2011,mixture
0.007,0.160876887,2681,5,flax,2011,mixture
4.783,19.59816959,51,5,corn,2011,mixture
2.559,13.65748143,51,5,corn,2011,mixture
2.068,8.090532096,51,5,corn,2011,mixture
0.018,0.43939246,526,5,flax,2011,mixture
0.065,1.087615409,526,5,flax,2011,mixture
0.056,0.989206233,526,5,flax,2011,mixture
0.078,1.042484016,526,5,flax,2011,mixture
0.037,1.842739591,526,5,flax,2011,mixture
0.053,1.713005134,526,5,flax,2011,mixture
0.043,0.865848155,526,5,flax,2011,mixture
0.066,0.788208969,526,5,flax,2011,mixture
0.031,0.449474904,526,5,flax,2011,mixture
0.019,0.694123789,526,5,flax,2011,mixture
2.603,6.950355068,127,5,corn,2011,mixture
2.159,4.629161589,127,5,corn,2011,mixture
1.637,1.401763878,127,5,corn,2011,mixture
0.069,0.628684909,731,5,flax,2011,mixture
0.079,0.847037459,731,5,flax,2011,mixture
0.048,0.482640714,731,5,flax,2011,mixture
0.037,0.887779349,731,5,flax,2011,mixture
0.029,0.483745643,731,5,flax,2011,mixture
0.064,0.458583019,731,5,flax,2011,mixture
0.106,0.387552049,731,5,flax,2011,mixture
0.057,1.173532896,731,5,flax,2011,mixture
0.031,1.424576237,731,5,flax,2011,mixture
0.025,0.991038429,731,5,flax,2011,mixture
1.124,7.650407307,261,5,corn,2011,mixture
1.057,2.50416251,261,5,corn,2011,mixture
3.062,0.957173629,261,5,corn,2011,mixture
0.093,1.554828371,659,5,flax,2011,mixture
0.146,0.618144579,659,5,flax,2011,mixture
0.048,0.742984883,659,5,flax,2011,mixture
0.056,0.516060294,659,5,flax,2011,mixture
0.034,0.488856899,659,5,flax,2011,mixture
0.115,0.211504832,659,5,flax,2011,mixture
0.062,0.43253049,659,5,flax,2011,mixture
0.083,0.408700644,659,5,flax,2011,mixture
0.092,0.283627747,659,5,flax,2011,mixture
0.027,0.440410431,659,5,flax,2011,mixture
0.823,2.843005494,543,5,corn,2011,mixture
0.349,1.581245572,543,5,corn,2011,mixture
0.661,0.864561057,543,5,corn,2011,mixture
0.083,0.89302582,1517,5,flax,2011,mixture
0.043,0.61158164,1517,5,flax,2011,mixture
0.01,0.216043002,1517,5,flax,2011,mixture
0.023,0.213250688,1517,5,flax,2011,mixture
0.015,0.33459435,1517,5,flax,2011,mixture
0.046,0.435461858,1517,5,flax,2011,mixture
0.037,0.318944959,1517,5,flax,2011,mixture
0.024,0.090250472,1517,5,flax,2011,mixture
0.02,0.066960792,1517,5,flax,2011,mixture
0.067,0.111890121,1517,5,flax,2011,mixture
0.576,2.808835027,537,5,corn,2011,mixture
0.165,0.923768761,537,5,corn,2011,mixture
0.5,0.549305396,537,5,corn,2011,mixture
0.007,0.210388113,2113,5,flax,2011,mixture
0.009,0.211914409,2113,5,flax,2011,mixture
0.016,0.292616828,2113,5,flax,2011,mixture
0.009,0.243574381,2113,5,flax,2011,mixture
0.006,0.370583402,2113,5,flax,2011,mixture
0.005,0.091758034,2113,5,flax,2011,mixture
0.007,0.134338622,2113,5,flax,2011,mixture
0.016,0.125066084,2113,5,flax,2011,mixture
0.003,0.092067872,2113,5,flax,2011,mixture
0.005,0.132754815,2113,5,flax,2011,mixture
